tick,player_slot,team,pos_x,pos_y,health,mana,level,gold,net_worth,hero_id,hero_name
30120,3,0,7300.0,7150.0,800,350,8,31100,32100,4,hero_3
30120,4,0,7400.0,7200.0,900,400,9,31100,32100,5,hero_4
30120,5,1,7500.0,7250.0,1000,450,5,31100,32100,6,hero_5
30120,6,1,7600.0,7300.0,1100,500,6,31100,32100,7,hero_6
30120,7,1,7700.0,7350.0,1200,550,7,31100,32100,8,hero_7
30120,8,1,7800.0,7400.0,1300,600,8,31100,32100,9,hero_8
30120,9,1,7900.0,7450.0,1400,650,9,31100,32100,10,hero_9
30150,0,0,7000.0,7000.0,500,200,5,31100,32150,1,hero_0
30150,1,0,7100.0,7050.0,600,250,6,31100,32150,2,hero_1
30150,2,0,7200.0,7100.0,700,300,7,31100,32150,3,hero_2
30150,3,0,7300.0,7150.0,800,350,8,31100,32150,4,hero_3
30150,4,0,7400.0,7200.0,900,400,9,31100,32150,5,hero_4
30150,5,1,7500.0,7250.0,1000,450,5,31100,32150,6,hero_5
30150,6,1,7600.0,7300.0,1100,500,6,31100,32150,7,hero_6
30150,7,1,7700.0,7350.0,1200,550,7,31100,32150,8,hero_7
30150,8,1,7800.0,7400.0,1300,600,8,31100,32150,9,hero_8
30150,9,1,7900.0,7450.0,1400,650,9,31100,32150,10,hero_9
30180,0,0,7000.0,7000.0,500,200,5,31100,32150,1,hero_0
30180,1,0,7100.0,7050.0,600,250,6,31100,32150,2,hero_1
30180,2,0,7200.0,7100.0,700,300,7,31100,32150,3,hero_2
30180,3,0,7300.0,7150.0,800,350,8,31100,32150,4,hero_3
30180,4,0,7400.0,7200.0,900,400,9,31100,32150,5,hero_4
30180,5,1,7500.0,7250.0,1000,450,5,31100,32150,6,hero_5
30180,6,1,7600.0,7300.0,1100,500,6,31100,32150,7,hero_6
30180,7,1,7700.0,7350.0,1200,550,7,31100,32150,8,hero_7
30180,8,1,7800.0,7400.0,1300,600,8,31100,32150,9,hero_8
30180,9,1,7900.0,7450.0,1400,650,9,31100,32150,10,hero_9
30210,0,0,7000.0,7000.0,500,200,5,31200,32200,1,hero_0
30210,1,0,7100.0,7050.0,600,250,6,31200,32200,2,hero_1
30210,2,0,7200.0,7100.0,700,300,7,31200,32200,3,hero_2
30210,3,0,7300.0,7150.0,800,350,8,31200,32200,4,hero_3
30210,4,0,7400.0,7200.0,900,400,9,31200,32200,5,hero_4
30210,5,1,7500.0,7250.0,1000,450,5,31200,32200,6,hero_5
30210,6,1,7600.0,7300.0,1100,500,6,31200,32200,7,hero_6
30210,7,1,7700.0,7350.0,1200,550,7,31200,32200,8,hero_7
30210,8,1,7800.0,7400.0,1300,600,8,31200,32200,9,hero_8
30210,9,1,7900.0,7450.0,1400,650,9,31200,32200,10,hero_9
30240,0,0,7000.0,7000.0,500,200,5,31200,32200,1,hero_0
30240,1,0,7100.0,7050.0,600,250,6,31200,32200,2,hero_1
30240,2,0,7200.0,7100.0,700,300,7,31200,32200,3,hero_2
30240,3,0,7300.0,7150.0,800,350,8,31200,32200,4,hero_3
30240,4,0,7400.0,7200.0,900,400,9,31200,32200,5,hero_4
30240,5,1,7500.0,7250.0,1000,450,5,31200,32200,6,hero_5
30240,6,1,7600.0,7300.0,1100,500,6,31200,32200,7,hero_6
30240,7,1,7700.0,7350.0,1200,550,7,31200,32200,8,hero_7
30240,8,1,7800.0,7400.0,1300,600,8,31200,32200,9,hero_8
30240,9,1,7900.0,7450.0,1400,650,9,31200,32200,10,hero_9
30270,0,0,7000.0,7000.0,500,200,5,31200,32250,1,hero_0
30270,1,0,7100.0,7050.0,600,250,6,31200,32250,2,hero_1
30270,2,0,7200.0,7100.0,700,300,7,31200,32250,3,hero_2
30270,3,0,7300.0,7150.0,800,350,8,31200,32250,4,hero_3
30270,4,0,7400.0,7200.0,900,400,9,31200,32250,5,hero_4
30270,5,1,7500.0,7250.0,1000,450,5,31200,32250,6,hero_5
30270,6,1,7600.0,7300.0,1100,500,6,31200,32250,7,hero_6
30270,7,1,7700.0,7350.0,1200,550,7,31200,32250,8,hero_7
30270,8,1,7800.0,7400.0,1300,600,8,31200,32250,9,hero_8
30270,9,1,7900.0,7450.0,1400,650,9,31200,32250,10,hero_9
30300,0,0,7000.0,7000.0,500,200,5,31300,32300,1,hero_0
30300,1,0,7100.0,7050.0,600,250,6,31300,32300,2,hero_1
30300,2,0,7200.0,7100.0,700,300,7,31300,32300,3,hero_2
30300,3,0,7300.0,7150.0,800,350,8,31300,32300,4,hero_3
30300,4,0,7400.0,7200.0,900,400,9,31300,32300,5,hero_4
30300,5,1,7500.0,7250.0,1000,450,5,31300,32300,6,hero_5
30300,6,1,7600.0,7300.0,1100,500,6,31300,32300,7,hero_6
30300,7,1,7700.0,7350.0,1200,550,7,31300,32300,8,hero_7
30300,8,1,7800.0,7400.0,1300,600,8,31300,32300,9,hero_8
30300,9,1,7900.0,7450.0,1400,650,9,31300,32300,10,hero_9
30330,0,0,7000.0,7000.0,500,200,5,31300,32300,1,hero_0
30330,1,0,7100.0,7050.0,600,250,6,31300,32300,2,hero_1
30330,2,0,7200.0,7100.0,700,300,7,31300,32300,3,hero_2
30330,3,0,7300.0,7150.0,800,350,8,31300,32300,4,hero_3
30330,4,0,7400.0,7200.0,900,400,9,31300,32300,5,hero_4
30330,5,1,7500.0,7250.0,1000,450,5,31300,32300,6,hero_5
30330,6,1,7600.0,7300.0,1100,500,6,31300,32300,7,hero_6
30330,7,1,7700.0,7350.0,1200,550,7,31300,32300,8,hero_7
30330,8,1,7800.0,7400.0,1300,600,8,31300,32300,9,hero_8
30330,9,1,7900.0,7450.0,1400,650,9,31300,32300,10,hero_9
30360,0,0,7000.0,7000.0,500,200,5,31300,32350,1,hero_0
30360,1,0,7100.0,7050.0,600,250,6,31300,32350,2,hero_1
30360,2,0,7200.0,7100.0,700,300,7,31300,32350,3,hero_2
30360,3,0,7300.0,7150.0,800,350,8,31300,32350,4,hero_3
30360,4,0,7400.0,7200.0,900,400,9,31300,32350,5,hero_4
30360,5,1,7500.0,7250.0,1000,450,5,31300,32350,6,hero_5
30360,6,1,7600.0,7300.0,1100,500,6,31300,32350,7,hero_6
30360,7,1,7700.0,7350.0,1200,550,7,31300,32350,8,hero_7
30360,8,1,7800.0,7400.0,1300,600,8,31300,32350,9,hero_8
30360,9,1,7900.0,7450.0,1400,650,9,31300,32350,10,hero_9
30390,0,0,7000.0,7000.0,500,200,5,31300,32350,1,hero_0
30390,1,0,7100.0,7050.0,600,250,6,31300,32350,2,hero_1
30390,2,0,7200.0,7100.0,700,300,7,31300,32350,3,hero_2
30390,3,0,7300.0,7150.0,800,350,8,31300,32350,4,hero_3
30390,4,0,7400.0,7200.0,900,400,9,31300,32350,5,hero_4
30390,5,1,7500.0,7250.0,1000,450,5,31300,32350,6,hero_5
30390,6,1,7600.0,7300.0,1100,500,6,31300,32350,7,hero_6
30390,7,1,7700.0,7350.0,1200,550,7,31300,32350,8,hero_7
30390,8,1,7800.0,7400.0,1300,600,8,31300,32350,9,hero_8
30390,9,1,7900.0,7450.0,1400,650,9,31300,32350,10,hero_9
30420,0,0,7000.0,7000.0,500,200,5,31400,32400,1,hero_0
30420,1,0,7100.0,7050.0,600,250,6,31400,32400,2,hero_1
30420,2,0,7200.0,7100.0,700,300,7,31400,32400,3,hero_2
30420,3,0,7300.0,7150.0,800,350,8,31400,32400,4,hero_3
30420,4,0,7400.0,7200.0,900,400,9,31400,32400,5,hero_4
30420,5,1,7500.0,7250.0,1000,450,5,31400,32400,6,hero_5
30420,6,1,7600.0,7300.0,1100,500,6,31400,32400,7,hero_6
30420,7,1,7700.0,7350.0,1200,550,7,31400,32400,8,hero_7
30420,8,1,7800.0,7400.0,1300,600,8,31400,32400,9,hero_8
30420,9,1,7900.0,7450.0,1400,650,9,31400,32400,10,hero_9
30450,0,0,7000.0,7000.0,500,200,5,31400,32450,1,hero_0
30450,1,0,7100.0,7050.0,600,250,6,31400,32450,2,hero_1
30450,2,0,7200.0,7100.0,700,300,7,31400,32450,3,hero_2
30450,3,0,7300.0,7150.0,800,350,8,31400,32450,4,hero_3
30450,4,0,7400.0,7200.0,900,400,9,31400,32450,5,hero_4
30450,5,1,7500.0,7250.0,1000,450,5,31400,32450,6,hero_5
30450,6,1,7600.0,7300.0,1100,500,6,31400,32450,7,hero_6
30450,7,1,7700.0,7350.0,1200,550,7,31400,32450,8,hero_7
30450,8,1,7800.0,7400.0,1300,600,8,31400,32450,9,hero_8
30450,9,1,7900.0,7450.0,1400,650,9,31400,32450,10,hero_9
30480,0,0,7000.0,7000.0,500,200,5,31400,32450,1,hero_0
30480,1,0,7100.0,7050.0,600,250,6,31400,32450,2,hero_1
30480,2,0,7200.0,7100.0,700,300,7,31400,32450,3,hero_2
30480,3,0,7300.0,7150.0,800,350,8,31400,32450,4,hero_3
30480,4,0,7400.0,7200.0,900,400,9,31400,32450,5,hero_4
30480,5,1,7500.0,7250.0,1000,450,5,31400,32450,6,hero_5
30480,6,1,7600.0,7300.0,1100,500,6,31400,32450,7,hero_6
30480,7,1,7700.0,7350.0,1200,550,7,31400,32450,8,hero_7
30480,8,1,7800.0,7400.0,1300,600,8,31400,32450,9,hero_8
30480,9,1,7900.0,7450.0,1400,650,9,31400,32450,10,hero_9
30510,0,0,7000.0,7000.0,500,200,5,31500,32500,1,hero_0
30510,1,0,7100.0,7050.0,600,250,6,31500,32500,2,hero_1
30510,2,0,7200.0,7100.0,700,300,7,31500,32500,3,hero_2
30510,3,0,7300.0,7150.0,800,350,8,31500,32500,4,hero_3
30510,4,0,7400.0,7200.0,900,400,9,31500,32500,5,hero_4
30510,5,1,7500.0,7250.0,1000,450,5,31500,32500,6,hero_5
30510,6,1,7600.0,7300.0,1100,500,6,31500,32500,7,hero_6
30510,7,1,7700.0,7350.0,1200,550,7,31500,32500,8,hero_7
30510,8,1,7800.0,7400.0,1300,600,8,31500,32500,9,hero_8
30510,9,1,7900.0,7450.0,1400,650,9,31500,32500,10,hero_9
30540,0,0,7000.0,7000.0,500,200,5,31500,32500,1,hero_0
30540,1,0,7100.0,7050.0,600,250,6,31500,32500,2,hero_1
30540,2,0,7200.0,7100.0,700,300,7,31500,32500,3,hero_2
30540,3,0,7300.0,7150.0,800,350,8,31500,32500,4,hero_3
30540,4,0,7400.0,7200.0,900,400,9,31500,32500,5,hero_4
30540,5,1,7500.0,7250.0,1000,450,5,31500,32500,6,hero_5
30540,6,1,7600.0,7300.0,1100,500,6,31500,32500,7,hero_6
30540,7,1,7700.0,7350.0,1200,550,7,31500,32500,8,hero_7
30540,8,1,7800.0,7400.0,1300,600,8,31500,32500,9,hero_8
30540,9,1,7900.0,7450.0,1400,650,9,31500,32500,10,hero_9
30570,0,0,7000.0,7000.0,500,200,5,31500,32550,1,hero_0
30570,1,0,7100.0,7050.0,600,250,6,31500,32550,2,hero_1
30570,2,0,7200.0,7100.0,700,300,7,31500,32550,3,hero_2
30570,3,0,7300.0,7150.0,800,350,8,31500,32550,4,hero_3
30570,4,0,7400.0,7200.0,900,400,9,31500,32550,5,hero_4
30570,5,1,7500.0,7250.0,1000,450,5,31500,32550,6,hero_5
30570,6,1,7600.0,7300.0,1100,500,6,31500,32550,7,hero_6
30570,7,1,7700.0,7350.0,1200,550,7,31500,32550,8,hero_7
30570,8,1,7800.0,7400.0,1300,600,8,31500,32550,9,hero_8
30570,9,1,7900.0,7450.0,1400,650,9,31500,32550,10,hero_9
30600,0,0,7000.0,7000.0,500,200,5,31600,32600,1,hero_0
30600,1,0,7100.0,7050.0,600,250,6,31600,32600,2,hero_1
30600,2,0,7200.0,7100.0,700,300,7,31600,32600,3,hero_2
30600,3,0,7300.0,7150.0,800,350,8,31600,32600,4,hero_3
30600,4,0,7400.0,7200.0,900,400,9,31600,32600,5,hero_4
30600,5,1,7500.0,7250.0,1000,450,5,31600,32600,6,hero_5
30600,6,1,7600.0,7300.0,1100,500,6,31600,32600,7,hero_6
30600,7,1,7700.0,7350.0,1200,550,7,31600,32600,8,hero_7
30600,8,1,7800.0,7400.0,1300,600,8,31600,32600,9,hero_8
30600,9,1,7900.0,7450.0,1400,650,9,31600,32600,10,hero_9
30630,0,0,7000.0,7000.0,500,200,5,31600,32600,1,hero_0
30630,1,0,7100.0,7050.0,600,250,6,31600,32600,2,hero_1
30630,2,0,7200.0,7100.0,700,300,7,31600,32600,3,hero_2
30630,3,0,7300.0,7150.0,800,350,8,31600,32600,4,hero_3
30630,4,0,7400.0,7200.0,900,400,9,31600,32600,5,hero_4
30630,5,1,7500.0,7250.0,1000,450,5,31600,32600,6,hero_5
30630,6,1,7600.0,7300.0,1100,500,6,31600,32600,7,hero_6
30630,7,1,7700.0,7350.0,1200,550,7,31600,32600,8,hero_7
30630,8,1,7800.0,7400.0,1300,600,8,31600,32600,9,hero_8
30630,9,1,7900.0,7450.0,1400,650,9,31600,32600,10,hero_9
30660,0,0,7000.0,7000.0,500,200,5,31600,32650,1,hero_0
30660,1,0,7100.0,7050.0,600,250,6,31600,32650,2,hero_1
30660,2,0,7200.0,7100.0,700,300,7,31600,32650,3,hero_2
30660,3,0,7300.0,7150.0,800,350,8,31600,32650,4,hero_3
30660,4,0,7400.0,7200.0,900,400,9,31600,32650,5,hero_4
30660,5,1,7500.0,7250.0,1000,450,5,31600,32650,6,hero_5
30660,6,1,7600.0,7300.0,1100,500,6,31600,32650,7,hero_6
30660,7,1,7700.0,7350.0,1200,550,7,31600,32650,8,hero_7
30660,8,1,7800.0,7400.0,1300,600,8,31600,32650,9,hero_8
30660,9,1,7900.0,7450.0,1400,650,9,31600,32650,10,hero_9
30690,0,0,7000.0,7000.0,500,200,5,31600,32650,1,hero_0
30690,1,0,7100.0,7050.0,600,250,6,31600,32650,2,hero_1
30690,2,0,7200.0,7100.0,700,300,7,31600,32650,3,hero_2
30690,3,0,7300.0,7150.0,800,350,8,31600,32650,4,hero_3
30690,4,0,7400.0,7200.0,900,400,9,31600,32650,5,hero_4
30690,5,1,7500.0,7250.0,1000,450,5,31600,32650,6,hero_5
30690,6,1,7600.0,7300.0,1100,500,6,31600,32650,7,hero_6
30690,7,1,7700.0,7350.0,1200,550,7,31600,32650,8,hero_7
30690,8,1,7800.0,7400.0,1300,600,8,31600,32650,9,hero_8
30690,9,1,7900.0,7450.0,1400,650,9,31600,32650,10,hero_9
30720,0,0,7000.0,7000.0,500,200,5,31700,32700,1,hero_0
30720,1,0,7100.0,7050.0,600,250,6,31700,32700,2,hero_1
30720,2,0,7200.0,7100.0,700,300,7,31700,32700,3,hero_2
30720,3,0,7300.0,7150.0,800,350,8,31700,32700,4,hero_3
30720,4,0,7400.0,7200.0,900,400,9,31700,32700,5,hero_4
30720,5,1,7500.0,7250.0,1000,450,5,31700,32700,6,hero_5
30720,6,1,7600.0,7300.0,1100,500,6,31700,32700,7,hero_6
30720,7,1,7700.0,7350.0,1200,550,7,31700,32700,8,hero_7
30720,8,1,7800.0,7400.0,1300,600,8,31700,32700,9,hero_8
30720,9,1,7900.0,7450.0,1400,650,9,31700,32700,10,hero_9
30750,0,0,7000.0,7000.0,500,200,5,31700,32750,1,hero_0
30750,1,0,7100.0,7050.0,600,250,6,31700,32750,2,hero_1
30750,2,0,7200.0,7100.0,700,300,7,31700,32750,3,hero_2
30750,3,0,7300.0,7150.0,800,350,8,31700,32750,4,hero_3
30750,4,0,7400.0,7200.0,900,400,9,31700,32750,5,hero_4
30750,5,1,7500.0,7250.0,1000,450,5,31700,32750,6,hero_5
30750,6,1,7600.0,7300.0,1100,500,6,31700,32750,7,hero_6
30750,7,1,7700.0,7350.0,1200,550,7,31700,32750,8,hero_7
30750,8,1,7800.0,7400.0,1300,600,8,31700,32750,9,hero_8
30750,9,1,7900.0,7450.0,1400,650,9,31700,32750,10,hero_9
30780,0,0,7000.0,7000.0,500,200,5,31700,32750,1,hero_0
30780,1,0,7100.0,7050.0,600,250,6,31700,32750,2,hero_1
30780,2,0,7200.0,7100.0,700,300,7,31700,32750,3,hero_2
30780,3,0,7300.0,7150.0,800,350,8,31700,32750,4,hero_3
30780,4,0,7400.0,7200.0,900,400,9,31700,32750,5,hero_4
30780,5,1,7500.0,7250.0,1000,450,5,31700,32750,6,hero_5
30780,6,1,7600.0,7300.0,1100,500,6,31700,32750,7,hero_6
30780,7,1,7700.0,7350.0,1200,550,7,31700,32750,8,hero_7
30780,8,1,7800.0,7400.0,1300,600,8,31700,32750,9,hero_8
30780,9,1,7900.0,7450.0,1400,650,9,31700,32750,10,hero_9
30810,0,0,7000.0,7000.0,500,200,5,31800,32800,1,hero_0
30810,1,0,7100.0,7050.0,600,250,6,31800,32800,2,hero_1
30810,2,0,7200.0,7100.0,700,300,7,31800,32800,3,hero_2
30810,3,0,7300.0,7150.0,800,350,8,31800,32800,4,hero_3
30810,4,0,7400.0,7200.0,900,400,9,31800,32800,5,hero_4
30810,5,1,7500.0,7250.0,1000,450,5,31800,32800,6,hero_5
30810,6,1,7600.0,7300.0,1100,500,6,31800,32800,7,hero_6
30810,7,1,7700.0,7350.0,1200,550,7,31800,32800,8,hero_7
30810,8,1,7800.0,7400.0,1300,600,8,31800,32800,9,hero_8
30810,9,1,7900.0,7450.0,1400,650,9,31800,32800,10,hero_9
30840,0,0,7000.0,7000.0,500,200,5,31800,32800,1,hero_0
30840,1,0,7100.0,7050.0,600,250,6,31800,32800,2,hero_1
30840,2,0,7200.0,7100.0,700,300,7,31800,32800,3,hero_2
30840,3,0,7300.0,7150.0,800,350,8,31800,32800,4,hero_3
30840,4,0,7400.0,7200.0,900,400,9,31800,32800,5,hero_4
30840,5,1,7500.0,7250.0,1000,450,5,31800,32800,6,hero_5
30840,6,1,7600.0,7300.0,1100,500,6,31800,32800,7,hero_6
30840,7,1,7700.0,7350.0,1200,550,7,31800,32800,8,hero_7
30840,8,1,7800.0,7400.0,1300,600,8,31800,32800,9,hero_8
30840,9,1,7900.0,7450.0,1400,650,9,31800,32800,10,hero_9
30870,0,0,7000.0,7000.0,500,200,5,31800,32850,1,hero_0
30870,1,0,7100.0,7050.0,600,250,6,31800,32850,2,hero_1
30870,2,0,7200.0,7100.0,700,300,7,31800,32850,3,hero_2
30870,3,0,7300.0,7150.0,800,350,8,31800,32850,4,hero_3
30870,4,0,7400.0,7200.0,900,400,9,31800,32850,5,hero_4
30870,5,1,7500.0,7250.0,1000,450,5,31800,32850,6,hero_5
30870,6,1,7600.0,7300.0,1100,500,6,31800,32850,7,hero_6
30870,7,1,7700.0,7350.0,1200,550,7,31800,32850,8,hero_7
30870,8,1,7800.0,7400.0,1300,600,8,31800,32850,9,hero_8
30870,9,1,7900.0,7450.0,1400,650,9,31800,32850,10,hero_9
30900,0,0,7000.0,7000.0,500,200,5,31900,32900,1,hero_0
30900,1,0,7100.0,7050.0,600,250,6,31900,32900,2,hero_1
30900,2,0,7200.0,7100.0,700,300,7,31900,32900,3,hero_2
30900,3,0,7300.0,7150.0,800,350,8,31900,32900,4,hero_3
30900,4,0,7400.0,7200.0,900,400,9,31900,32900,5,hero_4
30900,5,1,7500.0,7250.0,1000,450,5,31900,32900,6,hero_5
30900,6,1,7600.0,7300.0,1100,500,6,31900,32900,7,hero_6
30900,7,1,7700.0,7350.0,1200,550,7,31900,32900,8,hero_7
30900,8,1,7800.0,7400.0,1300,600,8,31900,32900,9,hero_8
30900,9,1,7900.0,7450.0,1400,650,9,31900,32900,10,hero_9
30930,0,0,7000.0,7000.0,500,200,5,31900,32900,1,hero_0
30930,1,0,7100.0,7050.0,600,250,6,31900,32900,2,hero_1
30930,2,0,7200.0,7100.0,700,300,7,31900,32900,3,hero_2
30930,3,0,7300.0,7150.0,800,350,8,31900,32900,4,hero_3
30930,4,0,7400.0,7200.0,900,400,9,31900,32900,5,hero_4
30930,5,1,7500.0,7250.0,1000,450,5,31900,32900,6,hero_5
30930,6,1,7600.0,7300.0,1100,500,6,31900,32900,7,hero_6
30930,7,1,7700.0,7350.0,1200,550,7,31900,32900,8,hero_7
30930,8,1,7800.0,7400.0,1300,600,8,31900,32900,9,hero_8
30930,9,1,7900.0,7450.0,1400,650,9,31900,32900,10,hero_9
30960,0,0,7000.0,7000.0,500,200,5,31900,32950,1,hero_0
30960,1,0,7100.0,7050.0,600,250,6,31900,32950,2,hero_1
30960,2,0,7200.0,7100.0,700,300,7,31900,32950,3,hero_2
30960,3,0,7300.0,7150.0,800,350,8,31900,32950,4,hero_3
30960,4,0,7400.0,7200.0,900,400,9,31900,32950,5,hero_4
30960,5,1,7500.0,7250.0,1000,450,5,31900,32950,6,hero_5
30960,6,1,7600.0,7300.0,1100,500,6,31900,32950,7,hero_6
30960,7,1,7700.0,7350.0,1200,550,7,31900,32950,8,hero_7
30960,8,1,7800.0,7400.0,1300,600,8,31900,32950,9,hero_8
30960,9,1,7900.0,7450.0,1400,650,9,31900,32950,10,hero_9
30990,0,0,7000.0,7000.0,500,200,5,31900,32950,1,hero_0
30990,1,0,7100.0,7050.0,600,250,6,31900,32950,2,hero_1
30990,2,0,7200.0,7100.0,700,300,7,31900,32950,3,hero_2
30990,3,0,7300.0,7150.0,800,350,8,31900,32950,4,hero_3
30990,4,0,7400.0,7200.0,900,400,9,31900,32950,5,hero_4
30990,5,1,7500.0,7250.0,1000,450,5,31900,32950,6,hero_5
30990,6,1,7600.0,7300.0,1100,500,6,31900,32950,7,hero_6
30990,7,1,7700.0,7350.0,1200,550,7,31900,32950,8,hero_7
30990,8,1,7800.0,7400.0,1300,600,8,31900,32950,9,hero_8
30990,9,1,7900.0,7450.0,1400,650,9,31900,32950,10,hero_9
31020,0,0,7000.0,7000.0,500,200,5,32000,33000,1,hero_0
31020,1,0,7100.0,7050.0,600,250,6,32000,33000,2,hero_1
31020,2,0,7200.0,7100.0,700,300,7,32000,33000,3,hero_2
31020,3,0,7300.0,7150.0,800,350,8,32000,33000,4,hero_3
31020,4,0,7400.0,7200.0,900,400,9,32000,33000,5,hero_4
31020,5,1,7500.0,7250.0,1000,450,5,32000,33000,6,hero_5
31020,6,1,7600.0,7300.0,1100,500,6,32000,33000,7,hero_6
31020,7,1,7700.0,7350.0,1200,550,7,32000,33000,8,hero_7
31020,8,1,7800.0,7400.0,1300,600,8,32000,33000,9,hero_8
31020,9,1,7900.0,7450.0,1400,650,9,32000,33000,10,hero_9
31050,0,0,7000.0,7000.0,500,200,5,32000,33050,1,hero_0
31050,1,0,7100.0,7050.0,600,250,6,32000,33050,2,hero_1
31050,2,0,7200.0,7100.0,700,300,7,32000,33050,3,hero_2
31050,3,0,7300.0,7150.0,800,350,8,32000,33050,4,hero_3
31050,4,0,7400.0,7200.0,900,400,9,32000,33050,5,hero_4
31050,5,1,7500.0,7250.0,1000,450,5,32000,33050,6,hero_5
31050,6,1,7600.0,7300.0,1100,500,6,32000,33050,7,hero_6
31050,7,1,7700.0,7350.0,1200,550,7,32000,33050,8,hero_7
31050,8,1,7800.0,7400.0,1300,600,8,32000,33050,9,hero_8
31050,9,1,7900.0,7450.0,1400,650,9,32000,33050,10,hero_9
31080,0,0,7000.0,7000.0,500,200,5,32000,33050,1,hero_0
31080,1,0,7100.0,7050.0,600,250,6,32000,33050,2,hero_1
31080,2,0,7200.0,7100.0,700,300,7,32000,33050,3,hero_2
31080,3,0,7300.0,7150.0,800,350,8,32000,33050,4,hero_3
31080,4,0,7400.0,7200.0,900,400,9,32000,33050,5,hero_4
31080,5,1,7500.0,7250.0,1000,450,5,32000,33050,6,hero_5
31080,6,1,7600.0,7300.0,1100,500,6,32000,33050,7,hero_6
31080,7,1,7700.0,7350.0,1200,550,7,32000,33050,8,hero_7
31080,8,1,7800.0,7400.0,1300,600,8,32000,33050,9,hero_8
31080,9,1,7900.0,7450.0,1400,650,9,32000,33050,10,hero_9
31110,0,0,7000.0,7000.0,500,200,5,32100,33100,1,hero_0
31110,1,0,7100.0,7050.0,600,250,6,32100,33100,2,hero_1
31110,2,0,7200.0,7100.0,700,300,7,32100,33100,3,hero_2
31110,3,0,7300.0,7150.0,800,350,8,32100,33100,4,hero_3
31110,4,0,7400.0,7200.0,900,400,9,32100,33100,5,hero_4
31110,5,1,7500.0,7250.0,1000,450,5,32100,33100,6,hero_5
31110,6,1,7600.0,7300.0,1100,500,6,32100,33100,7,hero_6
31110,7,1,7700.0,7350.0,1200,550,7,32100,33100,8,hero_7
31110,8,1,7800.0,7400.0,1300,600,8,32100,33100,9,hero_8
31110,9,1,7900.0,7450.0,1400,650,9,32100,33100,10,hero_9
31140,0,0,7000.0,7000.0,500,200,5,32100,33100,1,hero_0
31140,1,0,7100.0,7050.0,600,250,6,32100,33100,2,hero_1
31140,2,0,7200.0,7100.0,700,300,7,32100,33100,3,hero_2
31140,3,0,7300.0,7150.0,800,350,8,32100,33100,4,hero_3
31140,4,0,7400.0,7200.0,900,400,9,32100,33100,5,hero_4
31140,5,1,7500.0,7250.0,1000,450,5,32100,33100,6,hero_5
31140,6,1,7600.0,7300.0,1100,500,6,32100,33100,7,hero_6
31140,7,1,7700.0,7350.0,1200,550,7,32100,33100,8,hero_7
31140,8,1,7800.0,7400.0,1300,600,8,32100,33100,9,hero_8
31140,9,1,7900.0,7450.0,1400,650,9,32100,33100,10,hero_9
31170,0,0,7000.0,7000.0,500,200,5,32100,33150,1,hero_0
31170,1,0,7100.0,7050.0,600,250,6,32100,33150,2,hero_1
31170,2,0,7200.0,7100.0,700,300,7,32100,33150,3,hero_2
31170,3,0,7300.0,7150.0,800,350,8,32100,33150,4,hero_3
31170,4,0,7400.0,7200.0,900,400,9,32100,33150,5,hero_4
31170,5,1,7500.0,7250.0,1000,450,5,32100,33150,6,hero_5
31170,6,1,7600.0,7300.0,1100,500,6,32100,33150,7,hero_6
31170,7,1,7700.0,7350.0,1200,550,7,32100,33150,8,hero_7
31170,8,1,7800.0,7400.0,1300,600,8,32100,33150,9,hero_8
31170,9,1,7900.0,7450.0,1400,650,9,32100,33150,10,hero_9
31200,0,0,7000.0,7000.0,500,200,5,32200,33200,1,hero_0
31200,1,0,7100.0,7050.0,600,250,6,32200,33200,2,hero_1
31200,2,0,7200.0,7100.0,700,300,7,32200,33200,3,hero_2
31200,3,0,7300.0,7150.0,800,350,8,32200,33200,4,hero_3
31200,4,0,7400.0,7200.0,900,400,9,32200,33200,5,hero_4
31200,5,1,7500.0,7250.0,1000,450,5,32200,33200,6,hero_5
31200,6,1,7600.0,7300.0,1100,500,6,32200,33200,7,hero_6
31200,7,1,7700.0,7350.0,1200,550,7,32200,33200,8,hero_7
31200,8,1,7800.0,7400.0,1300,600,8,32200,33200,9,hero_8
31200,9,1,7900.0,7450.0,1400,650,9,32200,33200,10,hero_9
31230,0,0,7000.0,7000.0,500,200,5,32200,33200,1,hero_0
31230,1,0,7100.0,7050.0,600,250,6,32200,33200,2,hero_1
31230,2,0,7200.0,7100.0,700,300,7,32200,33200,3,hero_2
31230,3,0,7300.0,7150.0,800,350,8,32200,33200,4,hero_3
31230,4,0,7400.0,7200.0,900,400,9,32200,33200,5,hero_4
31230,5,1,7500.0,7250.0,1000,450,5,32200,33200,6,hero_5
31230,6,1,7600.0,7300.0,1100,500,6,32200,33200,7,hero_6
31230,7,1,7700.0,7350.0,1200,550,7,32200,33200,8,hero_7
31230,8,1,7800.0,7400.0,1300,600,8,32200,33200,9,hero_8
31230,9,1,7900.0,7450.0,1400,650,9,32200,33200,10,hero_9
31260,0,0,7000.0,7000.0,500,200,5,32200,33250,1,hero_0
31260,1,0,7100.0,7050.0,600,250,6,32200,33250,2,hero_1
31260,2,0,7200.0,7100.0,700,300,7,32200,33250,3,hero_2
31260,3,0,7300.0,7150.0,800,350,8,32200,33250,4,hero_3
31260,4,0,7400.0,7200.0,900,400,9,32200,33250,5,hero_4
